Date,Region,Sales_Rep,Product,Category,Quantity,Unit_Price,Discount,Revenue,Returned,Channel
2023-11-20,North,Alice Johnson,Accessory Pack,Accessories,11,49.99,0,549.89,No,Online
2023-11-20,North,Bob Smith,DataKit Pro,Software,15,199.99,0,2999.85,No,Retail
2023-11-20,North,Carol White,ProSuite X1,Software,3,299.99,0,899.97,Yes,Online
2023-11-21,South,Emma Brown,CoreLink 200,Hardware,12,149.99,0,1799.88,No,Direct
2023-11-21,West,Jack Taylor,DataKit Pro,Software,3,199.99,0.1,539.97,No,Retail
2023-11-22,East,Isla Moore,ProSuite X1,Software,12,299.99,0.1,3239.89,No,Direct
2023-11-22,West,Jack Taylor,CoreLink 200,Hardware,1,149.99,0.1,134.99,No,Retail
2023-11-22,West,Jack Taylor,CoreLink 200,Hardware,18,149.99,0.1,2429.84,No,Retail
2023-11-22,North,Alice Johnson,ProSuite X1,Software,7,299.99,0.15,1784.94,No,Online
2023-11-22,North,Alice Johnson,DataKit Pro,Software,1,199.99,0.15,169.99,No,Online
2023-11-23,East,Henry Lopez,DataKit Pro,Software,12,199.99,0.1,2159.89,No,Retail
2023-11-24,East,Grace Kim,Accessory Pack,Accessories,12,49.99,0,599.88,No,Online
2023-11-24,South,David Lee,Accessory Pack,Accessories,17,49.99,0,849.83,No,Retail
2023-11-24,North,Alice Johnson,ProSuite X1,Software,1,299.99,0,299.99,No,Retail
2023-11-24,West,Jack Taylor,CoreLink 200,Hardware,20,149.99,0,2999.8,No,Online
2023-11-24,East,Grace Kim,DataKit Pro,Software,11,199.99,0.15,1869.91,No,Direct
2023-11-26,West,Karen Hall,Accessory Pack,Accessories,8,49.99,0,399.92,No,Retail
2023-11-26,East,Isla Moore,Starter Bundle,Bundle,16,89.99,0.05,1367.85,No,Retail
2023-11-27,South,Frank Davis,DataKit Pro,Software,18,199.99,0.05,3419.83,No,Online
2023-11-28,South,David Lee,ProSuite X1,Software,15,299.99,0.15,3824.87,No,Retail
2023-11-28,North,Alice Johnson,DataKit Pro,Software,17,199.99,0.05,3229.84,No,Retail
2023-11-28,South,David Lee,Starter Bundle,Bundle,6,89.99,0,539.94,No,Online
2023-11-29,South,Frank Davis,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2023-11-29,East,Henry Lopez,Starter Bundle,Bundle,11,89.99,0.1,890.9,No,Direct
2023-11-29,West,Karen Hall,ProSuite X1,Software,3,299.99,0.05,854.97,No,Retail
2023-11-29,South,David Lee,ProSuite X1,Software,10,299.99,0,2999.9,No,Direct
2023-11-29,East,Grace Kim,Accessory Pack,Accessories,13,49.99,0,649.87,No,Direct
2023-11-29,West,Jack Taylor,DataKit Pro,Software,19,199.99,0,3799.81,No,Direct
2023-11-30,East,Isla Moore,Starter Bundle,Bundle,1,89.99,0.15,76.49,No,Direct
2023-11-30,West,Karen Hall,Accessory Pack,Accessories,9,49.99,0.1,404.92,No,Direct
2023-11-30,North,Carol White,Accessory Pack,Accessories,14,49.99,0.05,664.87,No,Retail
2023-11-30,North,Carol White,Accessory Pack,Accessories,6,49.99,0.05,284.94,No,Online
2023-11-30,West,Liam Clark,Accessory Pack,Accessories,14,49.99,0.15,594.88,No,Retail
2023-11-30,West,Jack Taylor,Accessory Pack,Accessories,7,49.99,0,349.93,No,Online
2023-12-01,East,Isla Moore,ProSuite X1,Software,8,299.99,0.1,2159.93,No,Retail
2023-12-02,West,Jack Taylor,DataKit Pro,Software,19,199.99,0.05,3609.82,No,Direct
2023-12-02,South,David Lee,Accessory Pack,Accessories,5,49.99,0,249.95,No,Retail
2023-12-03,South,Frank Davis,Accessory Pack,Accessories,3,49.99,0.15,127.47,No,Direct
2023-12-03,South,Emma Brown,Accessory Pack,Accessories,11,49.99,0,549.89,No,Retail
2023-12-03,South,Emma Brown,DataKit Pro,Software,15,199.99,0,2999.85,No,Online
2023-12-03,West,Karen Hall,Accessory Pack,Accessories,1,49.99,0,49.99,No,Retail
2023-12-04,West,Liam Clark,Starter Bundle,Bundle,10,89.99,0.15,764.91,No,Direct
2023-12-04,West,Liam Clark,DataKit Pro,Software,14,199.99,0,2799.86,No,Online
2023-12-05,North,Alice Johnson,Starter Bundle,Bundle,13,89.99,0.15,994.39,No,Online
2023-12-05,North,Alice Johnson,Accessory Pack,Accessories,15,49.99,0.1,674.87,No,Retail
2023-12-05,East,Isla Moore,Accessory Pack,Accessories,16,49.99,0,799.84,No,Online
2023-12-06,North,Alice Johnson,CoreLink 200,Hardware,6,149.99,0.1,809.95,No,Retail
2023-12-06,North,Carol White,ProSuite X1,Software,8,299.99,0,2399.92,No,Direct
2023-12-06,South,David Lee,Starter Bundle,Bundle,18,89.99,0.15,1376.85,No,Direct
2023-12-06,North,Alice Johnson,DataKit Pro,Software,16,199.99,0.15,2719.86,No,Online
2023-12-06,West,Liam Clark,Accessory Pack,Accessories,4,49.99,0.1,179.96,No,Online
2023-12-06,North,Bob Smith,CoreLink 200,Hardware,7,149.99,0.15,892.44,No,Online
2023-12-07,West,Liam Clark,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2023-12-07,South,Frank Davis,ProSuite X1,Software,4,299.99,0.1,1079.96,No,Retail
2023-12-08,West,Jack Taylor,ProSuite X1,Software,17,299.99,0.15,4334.86,No,Online
2023-12-09,North,Bob Smith,ProSuite X1,Software,18,299.99,0.15,4589.85,No,Retail
2023-12-09,North,Alice Johnson,CoreLink 200,Hardware,3,149.99,0,449.97,No,Online
2023-12-09,North,Alice Johnson,DataKit Pro,Software,18,199.99,0.15,3059.85,No,Direct
2023-12-10,West,Karen Hall,Accessory Pack,Accessories,3,49.99,0,149.97,No,Direct
2023-12-10,West,Karen Hall,ProSuite X1,Software,17,299.99,0,5099.83,No,Direct
2023-12-10,North,Alice Johnson,CoreLink 200,Hardware,6,149.99,0.1,809.95,No,Online
2023-12-12,West,Jack Taylor,Accessory Pack,Accessories,8,49.99,0,399.92,No,Retail
2023-12-12,West,Jack Taylor,Accessory Pack,Accessories,9,49.99,0,449.91,No,Retail
2023-12-13,North,Bob Smith,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2023-12-13,North,Carol White,Starter Bundle,Bundle,2,89.99,0,179.98,No,Online
2023-12-14,East,Grace Kim,DataKit Pro,Software,5,199.99,0.1,899.96,No,Online
2023-12-14,South,Emma Brown,DataKit Pro,Software,3,199.99,0.1,539.97,No,Direct
2023-12-14,South,Frank Davis,CoreLink 200,Hardware,12,149.99,0.05,1709.89,No,Direct
2023-12-14,West,Jack Taylor,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Direct
2023-12-14,North,Carol White,Starter Bundle,Bundle,9,89.99,0.15,688.42,No,Online
2023-12-14,West,Liam Clark,Starter Bundle,Bundle,1,89.99,0.05,85.49,No,Online
2023-12-15,East,Isla Moore,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Online
2023-12-15,South,David Lee,CoreLink 200,Hardware,16,149.99,0,2399.84,No,Retail
2023-12-15,West,Jack Taylor,Starter Bundle,Bundle,1,89.99,0.1,80.99,No,Retail
2023-12-16,West,Jack Taylor,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2023-12-16,South,Emma Brown,Accessory Pack,Accessories,11,49.99,0,549.89,No,Online
2023-12-17,East,Isla Moore,CoreLink 200,Hardware,20,149.99,0.05,2849.81,No,Online
2023-12-17,North,Carol White,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2023-12-17,South,David Lee,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Direct
2023-12-18,South,Frank Davis,CoreLink 200,Hardware,17,149.99,0.05,2422.34,No,Online
2023-12-18,North,Alice Johnson,Accessory Pack,Accessories,5,49.99,0.05,237.45,No,Retail
2023-12-18,South,Emma Brown,Accessory Pack,Accessories,6,49.99,0.15,254.95,No,Online
2023-12-18,East,Henry Lopez,Accessory Pack,Accessories,17,49.99,0.1,764.85,No,Retail
2023-12-18,East,Grace Kim,CoreLink 200,Hardware,13,149.99,0.05,1852.38,No,Retail
2023-12-19,North,Bob Smith,DataKit Pro,Software,12,199.99,0.1,2159.89,No,Retail
2023-12-19,South,David Lee,DataKit Pro,Software,3,199.99,0,599.97,No,Retail
2023-12-20,North,Alice Johnson,Accessory Pack,Accessories,12,49.99,0,599.88,No,Retail
2023-12-21,North,Bob Smith,Accessory Pack,Accessories,20,49.99,0,999.8,No,Retail
2023-12-21,West,Karen Hall,DataKit Pro,Software,15,199.99,0,2999.85,No,Online
2023-12-22,West,Liam Clark,DataKit Pro,Software,1,199.99,0.15,169.99,No,Direct
2023-12-22,West,Liam Clark,Starter Bundle,Bundle,1,89.99,0,89.99,No,Online
2023-12-23,East,Henry Lopez,DataKit Pro,Software,20,199.99,0,3999.8,No,Retail
2023-12-23,East,Grace Kim,Accessory Pack,Accessories,20,49.99,0,999.8,No,Online
2023-12-23,East,Henry Lopez,Starter Bundle,Bundle,14,89.99,0.1,1133.87,No,Online
2023-12-25,South,Frank Davis,ProSuite X1,Software,2,299.99,0,599.98,No,Online
2023-12-25,South,David Lee,DataKit Pro,Software,10,199.99,0,1999.9,No,Retail
2023-12-25,North,Alice Johnson,Accessory Pack,Accessories,15,49.99,0,749.85,No,Online
2023-12-26,South,Frank Davis,Accessory Pack,Accessories,10,49.99,0,499.9,No,Direct
2023-12-27,West,Liam Clark,DataKit Pro,Software,10,199.99,0.1,1799.91,No,Direct
2023-12-27,North,Alice Johnson,CoreLink 200,Hardware,5,149.99,0,749.95,No,Direct
2023-12-27,South,Emma Brown,Starter Bundle,Bundle,2,89.99,0,179.98,No,Direct
2023-12-28,East,Isla Moore,ProSuite X1,Software,15,299.99,0,4499.85,No,Direct
2023-12-29,West,Liam Clark,ProSuite X1,Software,10,299.99,0.1,2699.91,No,Online
2023-12-29,North,Bob Smith,ProSuite X1,Software,14,299.99,0,4199.86,No,Online
2023-12-29,South,Frank Davis,Accessory Pack,Accessories,16,49.99,0.1,719.86,No,Retail
2023-12-29,West,Liam Clark,CoreLink 200,Hardware,9,149.99,0.05,1282.41,No,Direct
2023-12-30,West,Karen Hall,Accessory Pack,Accessories,15,49.99,0,749.85,No,Online
2023-12-30,South,Frank Davis,Starter Bundle,Bundle,9,89.99,0.05,769.41,No,Retail
2024-01-01,North,Alice Johnson,ProSuite X1,Software,16,299.99,0,4799.84,No,Online
2024-01-02,South,Frank Davis,DataKit Pro,Software,4,199.99,0,799.96,No,Retail
2024-01-02,North,Carol White,CoreLink 200,Hardware,17,149.99,0,2549.83,No,Direct
2024-01-03,East,Grace Kim,Accessory Pack,Accessories,6,49.99,0,299.94,No,Online
2024-01-03,East,Henry Lopez,DataKit Pro,Software,6,199.99,0.1,1079.95,No,Online
2024-01-03,North,Alice Johnson,Starter Bundle,Bundle,16,89.99,0,1439.84,No,Online
2024-01-03,East,Henry Lopez,DataKit Pro,Software,9,199.99,0.05,1709.91,No,Retail
2024-01-04,West,Liam Clark,Accessory Pack,Accessories,3,49.99,0,149.97,No,Direct
2024-01-05,West,Karen Hall,Starter Bundle,Bundle,2,89.99,0,179.98,No,Retail
2024-01-05,East,Isla Moore,ProSuite X1,Software,3,299.99,0,899.97,No,Retail
2024-01-05,West,Karen Hall,ProSuite X1,Software,5,299.99,0,1499.95,Yes,Online
2024-01-06,South,Frank Davis,ProSuite X1,Software,2,299.99,0.15,509.98,No,Retail
2024-01-06,West,Liam Clark,Starter Bundle,Bundle,2,89.99,0,179.98,No,Online
2024-01-06,North,Bob Smith,CoreLink 200,Hardware,6,149.99,0,899.94,No,Retail
2024-01-07,North,Carol White,CoreLink 200,Hardware,18,149.99,0.15,2294.85,No,Retail
2024-01-07,East,Grace Kim,Starter Bundle,Bundle,17,89.99,0.05,1453.34,No,Retail
2024-01-07,North,Alice Johnson,CoreLink 200,Hardware,1,149.99,0.1,134.99,No,Retail
2024-01-07,West,Jack Taylor,ProSuite X1,Software,2,299.99,0,599.98,No,Online
2024-01-07,South,Frank Davis,Starter Bundle,Bundle,14,89.99,0.05,1196.87,No,Online
2024-01-09,South,Emma Brown,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Online
2024-01-09,West,Jack Taylor,Accessory Pack,Accessories,9,49.99,0,449.91,No,Direct
2024-01-09,North,Alice Johnson,Starter Bundle,Bundle,18,89.99,0.05,1538.83,No,Online
2024-01-10,West,Karen Hall,ProSuite X1,Software,13,299.99,0,3899.87,No,Online
2024-01-10,West,Jack Taylor,Accessory Pack,Accessories,10,49.99,0,499.9,No,Direct
2024-01-10,East,Grace Kim,Accessory Pack,Accessories,3,49.99,0.1,134.97,No,Online
2024-01-11,South,David Lee,CoreLink 200,Hardware,10,149.99,0,1499.9,No,Direct
2024-01-12,North,Bob Smith,Accessory Pack,Accessories,8,49.99,0.05,379.92,No,Direct
2024-01-12,South,David Lee,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2024-01-12,South,Emma Brown,Starter Bundle,Bundle,19,89.99,0,1709.81,Yes,Online
2024-01-12,South,Emma Brown,Starter Bundle,Bundle,19,89.99,0.15,1453.34,Yes,Online
2024-01-13,West,Karen Hall,CoreLink 200,Hardware,19,149.99,0,2849.81,No,Direct
2024-01-13,West,Liam Clark,Starter Bundle,Bundle,4,89.99,0.15,305.97,Yes,Retail
2024-01-13,North,Carol White,CoreLink 200,Hardware,17,149.99,0,2549.83,No,Retail
2024-01-13,South,Emma Brown,Starter Bundle,Bundle,3,89.99,0,269.97,No,Retail
2024-01-14,East,Grace Kim,Starter Bundle,Bundle,18,89.99,0.15,1376.85,No,Direct
2024-01-14,South,Emma Brown,ProSuite X1,Software,9,299.99,0.05,2564.91,No,Online
2024-01-14,South,Emma Brown,DataKit Pro,Software,16,199.99,0,3199.84,No,Online
2024-01-14,West,Karen Hall,ProSuite X1,Software,10,299.99,0,2999.9,No,Retail
2024-01-14,West,Liam Clark,Accessory Pack,Accessories,17,49.99,0.05,807.34,No,Direct
2024-01-14,East,Isla Moore,DataKit Pro,Software,17,199.99,0.1,3059.85,No,Direct
2024-01-14,South,Emma Brown,Accessory Pack,Accessories,14,49.99,0.15,594.88,No,Online
2024-01-14,West,Karen Hall,ProSuite X1,Software,16,299.99,0,4799.84,No,Online
2024-01-16,North,Carol White,ProSuite X1,Software,19,299.99,0,5699.81,No,Direct
2024-01-16,East,Grace Kim,CoreLink 200,Hardware,4,149.99,0,599.96,No,Online
2024-01-17,West,Karen Hall,DataKit Pro,Software,5,199.99,0.1,899.96,No,Online
2024-01-17,East,Isla Moore,Accessory Pack,Accessories,12,49.99,0,599.88,No,Direct
2024-01-17,West,Liam Clark,Accessory Pack,Accessories,2,49.99,0,99.98,No,Direct
2024-01-18,West,Liam Clark,Starter Bundle,Bundle,4,89.99,0,359.96,No,Retail
2024-01-18,West,Liam Clark,Accessory Pack,Accessories,16,49.99,0.1,719.86,No,Online
2024-01-18,North,Alice Johnson,DataKit Pro,Software,2,199.99,0,399.98,No,Retail
2024-01-19,North,Alice Johnson,ProSuite X1,Software,15,299.99,0.1,4049.87,Yes,Retail
2024-01-19,North,Bob Smith,Accessory Pack,Accessories,14,49.99,0.05,664.87,No,Retail
2024-01-19,East,Isla Moore,Starter Bundle,Bundle,8,89.99,0,719.92,No,Direct
2024-01-19,West,Karen Hall,DataKit Pro,Software,5,199.99,0.05,949.95,No,Online
2024-01-19,West,Karen Hall,Accessory Pack,Accessories,1,49.99,0,49.99,No,Retail
2024-01-19,East,Grace Kim,Starter Bundle,Bundle,5,89.99,0.05,427.45,No,Direct
2024-01-20,West,Jack Taylor,ProSuite X1,Software,13,299.99,0.1,3509.88,No,Direct
2024-01-20,South,David Lee,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2024-01-20,South,Emma Brown,Accessory Pack,Accessories,4,49.99,0,199.96,No,Online
2024-01-21,East,Henry Lopez,CoreLink 200,Hardware,4,149.99,0.1,539.96,No,Direct
2024-01-22,West,Karen Hall,DataKit Pro,Software,8,199.99,0.1,1439.93,No,Retail
2024-01-22,North,Bob Smith,CoreLink 200,Hardware,18,149.99,0,2699.82,No,Direct
2024-01-22,South,David Lee,CoreLink 200,Hardware,8,149.99,0,1199.92,No,Retail
2024-01-22,East,Grace Kim,Starter Bundle,Bundle,9,89.99,0.1,728.92,Yes,Direct
2024-01-23,West,Jack Taylor,ProSuite X1,Software,1,299.99,0,299.99,No,Direct
2024-01-23,East,Isla Moore,ProSuite X1,Software,9,299.99,0,2699.91,No,Direct
2024-01-24,North,Bob Smith,CoreLink 200,Hardware,15,149.99,0,2249.85,No,Direct
2024-01-24,East,Grace Kim,Starter Bundle,Bundle,11,89.99,0,989.89,No,Retail
2024-01-24,East,Henry Lopez,ProSuite X1,Software,3,299.99,0,899.97,No,Direct
2024-01-24,South,Frank Davis,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Online
2024-01-24,East,Henry Lopez,DataKit Pro,Software,17,199.99,0.15,2889.86,No,Online
2024-01-24,North,Carol White,CoreLink 200,Hardware,12,149.99,0.1,1619.89,No,Online
2024-01-25,North,Bob Smith,Starter Bundle,Bundle,16,89.99,0,1439.84,No,Online
2024-01-26,East,Isla Moore,Starter Bundle,Bundle,14,89.99,0,1259.86,No,Online
2024-01-26,North,Alice Johnson,DataKit Pro,Software,13,199.99,0.05,2469.88,No,Online
2024-01-26,West,Jack Taylor,DataKit Pro,Software,9,199.99,0,1799.91,No,Online
2024-01-26,North,Alice Johnson,DataKit Pro,Software,19,199.99,0.1,3419.83,No,Direct
2024-01-27,North,Bob Smith,DataKit Pro,Software,7,199.99,0.05,1329.93,No,Online
2024-01-27,South,Emma Brown,DataKit Pro,Software,20,199.99,0,3999.8,No,Retail
2024-01-27,South,Frank Davis,Accessory Pack,Accessories,1,49.99,0,49.99,Yes,Online
2024-01-27,East,Isla Moore,Accessory Pack,Accessories,18,49.99,0,899.82,No,Online
2024-01-27,East,Grace Kim,ProSuite X1,Software,7,299.99,0.05,1994.93,No,Online
2024-01-27,East,Isla Moore,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2024-01-28,South,Frank Davis,DataKit Pro,Software,3,199.99,0.05,569.97,No,Direct
2024-01-28,South,Emma Brown,DataKit Pro,Software,17,199.99,0,3399.83,No,Direct
2024-01-28,South,Frank Davis,Starter Bundle,Bundle,6,89.99,0,539.94,No,Retail
2024-01-28,West,Karen Hall,Starter Bundle,Bundle,15,89.99,0.05,1282.36,No,Online
2024-01-29,West,Liam Clark,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Online
2024-01-29,North,Bob Smith,DataKit Pro,Software,19,199.99,0.05,3609.82,No,Retail
2024-01-29,East,Grace Kim,DataKit Pro,Software,14,199.99,0.1,2519.87,Yes,Retail
2024-01-29,South,Frank Davis,Accessory Pack,Accessories,4,49.99,0.05,189.96,No,Online
2024-01-29,West,Jack Taylor,ProSuite X1,Software,20,299.99,0,5999.8,No,Direct
2024-01-29,West,Jack Taylor,Starter Bundle,Bundle,13,89.99,0.05,1111.38,No,Online
2024-01-30,South,Frank Davis,Accessory Pack,Accessories,2,49.99,0,99.98,No,Online
2024-01-30,East,Isla Moore,DataKit Pro,Software,5,199.99,0.1,899.96,No,Direct
2024-01-30,North,Alice Johnson,DataKit Pro,Software,1,199.99,0,199.99,No,Online
2024-01-30,South,Emma Brown,Accessory Pack,Accessories,2,49.99,0.15,84.98,No,Direct
2024-01-31,South,Emma Brown,Accessory Pack,Accessories,4,49.99,0,199.96,No,Direct
2024-01-31,South,Emma Brown,Accessory Pack,Accessories,5,49.99,0.15,212.46,No,Online
2024-02-01,South,Frank Davis,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Retail
2024-02-01,North,Alice Johnson,CoreLink 200,Hardware,2,149.99,0.15,254.98,No,Online
2024-02-01,South,Frank Davis,ProSuite X1,Software,4,299.99,0.05,1139.96,No,Online
2024-02-01,West,Karen Hall,Starter Bundle,Bundle,5,89.99,0,449.95,No,Retail
2024-02-02,West,Karen Hall,Accessory Pack,Accessories,20,49.99,0.05,949.81,No,Retail
2024-02-03,East,Henry Lopez,DataKit Pro,Software,2,199.99,0.15,339.98,No,Direct
2024-02-03,West,Jack Taylor,Accessory Pack,Accessories,16,49.99,0.15,679.86,No,Direct
2024-02-03,North,Carol White,CoreLink 200,Hardware,2,149.99,0.15,254.98,No,Direct
2024-02-03,South,David Lee,Starter Bundle,Bundle,12,89.99,0.15,917.9,No,Online
2024-02-04,West,Liam Clark,Accessory Pack,Accessories,20,49.99,0,999.8,No,Retail
2024-02-04,East,Henry Lopez,ProSuite X1,Software,19,299.99,0,5699.81,No,Direct
2024-02-05,South,Emma Brown,DataKit Pro,Software,6,199.99,0.1,1079.95,No,Retail
2024-02-05,North,Bob Smith,ProSuite X1,Software,14,299.99,0,4199.86,No,Direct
2024-02-05,South,Frank Davis,CoreLink 200,Hardware,11,149.99,0.05,1567.4,No,Online
2024-02-06,East,Isla Moore,DataKit Pro,Software,11,199.99,0,2199.89,No,Online
2024-02-07,West,Liam Clark,Accessory Pack,Accessories,17,49.99,0,849.83,No,Retail
2024-02-08,South,Emma Brown,ProSuite X1,Software,17,299.99,0.05,4844.84,No,Online
2024-02-08,South,David Lee,CoreLink 200,Hardware,3,149.99,0.05,427.47,No,Online
2024-02-08,East,Isla Moore,Starter Bundle,Bundle,13,89.99,0.05,1111.38,No,Online
2024-02-08,West,Jack Taylor,Accessory Pack,Accessories,19,49.99,0.1,854.83,No,Direct
2024-02-08,East,Isla Moore,ProSuite X1,Software,15,299.99,0,4499.85,No,Online
2024-02-09,West,Jack Taylor,Starter Bundle,Bundle,14,89.99,0,1259.86,No,Online
2024-02-09,East,Henry Lopez,Starter Bundle,Bundle,10,89.99,0.15,764.91,No,Online
2024-02-09,North,Carol White,Starter Bundle,Bundle,5,89.99,0.15,382.46,No,Online
2024-02-10,East,Grace Kim,Accessory Pack,Accessories,2,49.99,0.1,89.98,No,Retail
2024-02-10,North,Bob Smith,CoreLink 200,Hardware,11,149.99,0,1649.89,No,Direct
2024-02-10,North,Bob Smith,Accessory Pack,Accessories,17,49.99,0.05,807.34,No,Online
2024-02-10,North,Bob Smith,DataKit Pro,Software,17,199.99,0,3399.83,No,Direct
2024-02-11,South,David Lee,ProSuite X1,Software,19,299.99,0.15,4844.84,No,Online
2024-02-11,North,Alice Johnson,CoreLink 200,Hardware,4,149.99,0.15,509.97,No,Retail
2024-02-11,South,Emma Brown,CoreLink 200,Hardware,16,149.99,0.1,2159.86,No,Retail
2024-02-12,North,Bob Smith,DataKit Pro,Software,19,199.99,0,3799.81,No,Retail
2024-02-12,North,Carol White,DataKit Pro,Software,2,199.99,0,399.98,No,Retail
2024-02-12,North,Carol White,DataKit Pro,Software,14,199.99,0,2799.86,No,Retail
2024-02-12,East,Grace Kim,DataKit Pro,Software,16,199.99,0,3199.84,No,Direct
2024-02-12,South,Emma Brown,Starter Bundle,Bundle,12,89.99,0,1079.88,No,Online
2024-02-12,South,Emma Brown,Starter Bundle,Bundle,20,89.99,0.05,1709.81,No,Online
2024-02-14,West,Karen Hall,CoreLink 200,Hardware,6,149.99,0.05,854.94,No,Retail
2024-02-14,East,Isla Moore,Starter Bundle,Bundle,13,89.99,0.1,1052.88,No,Online
2024-02-14,East,Henry Lopez,Starter Bundle,Bundle,20,89.99,0.05,1709.81,No,Retail
2024-02-15,East,Grace Kim,DataKit Pro,Software,19,199.99,0.15,3229.84,No,Direct
2024-02-15,North,Alice Johnson,DataKit Pro,Software,16,199.99,0,3199.84,No,Online
2024-02-15,East,Grace Kim,Starter Bundle,Bundle,3,89.99,0,269.97,No,Direct
2024-02-16,South,Emma Brown,ProSuite X1,Software,13,299.99,0,3899.87,No,Direct
2024-02-16,North,Carol White,Starter Bundle,Bundle,8,89.99,0.1,647.93,No,Direct
2024-02-16,West,Jack Taylor,CoreLink 200,Hardware,14,149.99,0,2099.86,No,Online
2024-02-16,South,David Lee,CoreLink 200,Hardware,3,149.99,0,449.97,No,Online
2024-02-17,East,Isla Moore,DataKit Pro,Software,7,199.99,0.05,1329.93,No,Retail
2024-02-18,South,Frank Davis,Accessory Pack,Accessories,1,49.99,0,49.99,No,Online
2024-02-18,East,Isla Moore,DataKit Pro,Software,1,199.99,0.15,169.99,No,Retail
2024-02-18,South,Emma Brown,ProSuite X1,Software,12,299.99,0.1,3239.89,No,Online
2024-02-18,North,Alice Johnson,ProSuite X1,Software,6,299.99,0,1799.94,No,Online
2024-02-18,North,Bob Smith,CoreLink 200,Hardware,5,149.99,0.05,712.45,No,Online
2024-02-19,North,Bob Smith,Starter Bundle,Bundle,14,89.99,0.1,1133.87,No,Retail
2024-02-20,North,Bob Smith,Accessory Pack,Accessories,3,49.99,0,149.97,No,Retail
2024-02-21,South,David Lee,ProSuite X1,Software,14,299.99,0,4199.86,No,Retail
2024-02-21,West,Karen Hall,DataKit Pro,Software,10,199.99,0,1999.9,No,Online
2024-02-22,North,Bob Smith,ProSuite X1,Software,15,299.99,0,4499.85,No,Retail
2024-02-23,East,Grace Kim,DataKit Pro,Software,14,199.99,0.15,2379.88,No,Retail
2024-02-23,North,Alice Johnson,Starter Bundle,Bundle,19,89.99,0,1709.81,No,Retail
2024-02-24,North,Bob Smith,Accessory Pack,Accessories,7,49.99,0,349.93,No,Retail
2024-02-24,East,Grace Kim,ProSuite X1,Software,17,299.99,0.15,4334.86,No,Online
2024-02-25,West,Liam Clark,ProSuite X1,Software,5,299.99,0,1499.95,No,Retail
2024-02-25,West,Liam Clark,ProSuite X1,Software,5,299.99,0.1,1349.96,No,Retail
2024-02-25,West,Jack Taylor,ProSuite X1,Software,5,299.99,0.1,1349.96,No,Direct
2024-02-25,West,Jack Taylor,Accessory Pack,Accessories,1,49.99,0.05,47.49,No,Online
2024-02-25,South,Emma Brown,DataKit Pro,Software,12,199.99,0,2399.88,No,Retail
2024-02-26,North,Bob Smith,DataKit Pro,Software,5,199.99,0,999.95,No,Retail
2024-02-27,South,Frank Davis,DataKit Pro,Software,3,199.99,0.15,509.97,No,Online
2024-02-27,South,Emma Brown,DataKit Pro,Software,3,199.99,0.05,569.97,No,Online
2024-02-27,East,Henry Lopez,Starter Bundle,Bundle,4,89.99,0,359.96,No,Direct
2024-02-27,South,Frank Davis,Accessory Pack,Accessories,13,49.99,0.15,552.39,No,Retail
2024-02-28,South,Frank Davis,ProSuite X1,Software,13,299.99,0.1,3509.88,No,Direct
2024-02-28,South,David Lee,ProSuite X1,Software,5,299.99,0.15,1274.96,No,Retail
2024-03-01,West,Karen Hall,DataKit Pro,Software,11,199.99,0.1,1979.9,No,Direct
2024-03-01,West,Karen Hall,DataKit Pro,Software,7,199.99,0.1,1259.94,No,Online
2024-03-01,North,Alice Johnson,Accessory Pack,Accessories,20,49.99,0,999.8,No,Direct
2024-03-02,North,Bob Smith,Accessory Pack,Accessories,10,49.99,0.15,424.92,No,Retail
2024-03-03,South,Emma Brown,DataKit Pro,Software,5,199.99,0,999.95,No,Online
2024-03-03,South,Emma Brown,DataKit Pro,Software,1,199.99,0,199.99,No,Retail
2024-03-03,West,Liam Clark,CoreLink 200,Hardware,19,149.99,0.05,2707.32,No,Retail
2024-03-03,South,Emma Brown,Starter Bundle,Bundle,18,89.99,0,1619.82,No,Direct
2024-03-03,West,Liam Clark,CoreLink 200,Hardware,14,149.99,0,2099.86,No,Online
2024-03-03,East,Isla Moore,Accessory Pack,Accessories,4,49.99,0.15,169.97,No,Direct
2024-03-03,West,Liam Clark,Starter Bundle,Bundle,15,89.99,0.05,1282.36,No,Retail
2024-03-04,West,Jack Taylor,CoreLink 200,Hardware,4,149.99,0.05,569.96,No,Direct
2024-03-04,East,Henry Lopez,CoreLink 200,Hardware,4,149.99,0.15,509.97,No,Direct
